Location ID,Location,Date (Year Month),Value in F,Rank,1901-2000 Mean in F,Anomaly (1901-2000 base period)
4700,Wisconsin,201306,63.9,56,64.1,-0.2
4800,Wyoming,201306,60.7,104,57.6,3.1
100,Alabama,201307,77.7,6,79.9,-2.2
200,Arizona,201307,81,95,79.7,1.3
300,Arkansas,201307,78,13,80.3,-2.3
400,California,201307,78,116,74.7,3.3
500,Colorado,201307,68.5,93,67.1,1.4
600,Connecticut,201307,75.9,125,70.7,5.2
700,Delaware,201307,79.2,119,75.5,3.7
800,Florida,201307,80.8,46,81,-0.2
900,Georgia,201307,78.2,15,79.7,-1.5
1000,Idaho,201307,69.6,121,65.1,4.5
1100,Illinois,201307,73.1,17,75.6,-2.5
1200,Indiana,201307,72.3,23,74.5,-2.2
1300,Iowa,201307,72.3,36,73.9,-1.6
1400,Kansas,201307,77.2,32,78.9,-1.7
1500,Kentucky,201307,74,15,76.3,-2.3
1600,Louisiana,201307,80.7,19,81.9,-1.2
1700,Maine,201307,68.3,115,65.3,3
1800,Maryland,201307,77.8,112,75.1,2.7
1900,Massachusetts,201307,75,125,69.7,5.3
2000,Michigan,201307,68.8,83,68.1,0.7
2100,Minnesota,201307,69,66,68.8,0.2
2200,Mississippi,201307,78.8,9,80.8,-2
2300,Missouri,201307,75,18,77.7,-2.7
2400,Montana,201307,67.5,90,65.7,1.8
2500,Nebraska,201307,73.2,35,74.5,-1.3
2600,Nevada,201307,76.3,121,72.1,4.2
2700,New Hampshire,201307,70.6,125,66.5,4.1
2800,New Jersey,201307,77.8,120,73.5,4.3
2900,New Mexico,201307,73,68,72.7,0.3
3000,New York,201307,71.2,115,68.2,3
3100,North Carolina,201307,77,67,76.9,0.1
3200,North Dakota,201307,68.3,50,69,-0.7
3300,Ohio,201307,72.5,53,73,-0.5
3400,Oklahoma,201307,79.6,24,81.7,-2.1
3500,Oregon,201307,69.4,122,64.8,4.6
3600,Pennsylvania,201307,72.7,106,70.4,2.3
3700,Rhode Island,201307,76.4,125,70.3,6.1
3800,South Carolina,201307,78.8,26,79.9,-1.1
3900,South Dakota,201307,71.8,51,72.6,-0.8
4000,Tennessee,201307,74.8,9,77.1,-2.3
4100,Texas,201307,81.3,31,82.3,-1
4200,Utah,201307,74.6,117,71.5,3.1
4300,Vermont,201307,69.7,124,65.9,3.8
4400,Virginia,201307,75.6,88,74.7,0.9
4500,Washington,201307,67.2,110,64,3.2
4600,West Virginia,201307,72.4,79,71.9,0.5
4700,Wisconsin,201307,68.9,64,68.9,0
4800,Wyoming,201307,67.8,102,65.3,2.5
100,Alabama,201308,77.9,20,79.3,-1.4
200,Arizona,201308,78.5,81,77.8,0.7
300,Arkansas,201308,78.4,41,79.3,-0.9
400,California,201308,74.4,75,73.7,0.7
500,Colorado,201308,67,108,65.2,1.8
600,Connecticut,201308,68.7,54,68.6,0.1
700,Delaware,201308,73.4,50,73.7,-0.3
800,Florida,201308,82.2,107,81,1.2
900,Georgia,201308,78,24,79,-1
1000,Idaho,201308,67.6,122,63.6,4
1100,Illinois,201308,72.8,46,73.4,-0.6
1200,Indiana,201308,71.5,38,72.3,-0.8
1300,Iowa,201308,71.9,81,71.4,0.5
1400,Kansas,201308,76.5,48,77.3,-0.8
1500,Kentucky,201308,73.7,29,74.8,-1.1
1600,Louisiana,201308,82,82,81.6,0.4
1700,Maine,201308,63.7,72,63,0.7
1800,Maryland,201308,72.4,36,73.2,-0.8
1900,Massachusetts,201308,68,67,67.5,0.5
2000,Michigan,201308,66.6,76,65.9,0.7
2100,Minnesota,201308,67.8,96,66.3,1.5
2200,Mississippi,201308,79.6,40,80.2,-0.6
2300,Missouri,201308,74.6,33,76,-1.4
2400,Montana,201308,67.3,115,64.1,3.2
2500,Nebraska,201308,73.8,96,72.3,1.5
2600,Nevada,201308,71.6,89,70.1,1.5
2700,New Hampshire,201308,64.8,75,64.1,0.7
2800,New Jersey,201308,71.4,51,71.6,-0.2
2900,New Mexico,201308,72.3,103,70.9,1.4
3000,New York,201308,65.8,56,66,-0.2
3100,North Carolina,201308,74.4,25,75.6,-1.2
3200,North Dakota,201308,68.6,91,66.9,1.7
3300,Ohio,201308,70.2,41,70.9,-0.7
3400,Oklahoma,201308,80.3,55,80.9,-0.6
3500,Oregon,201308,66.5,106,63.9,2.6
3600,Pennsylvania,201308,67.6,42,68.4,-0.8
3700,Rhode Island,201308,69.1,67,68.7,0.4
3800,South Carolina,201308,77.4,17,78.7,-1.3
3900,South Dakota,201308,71.6,89,70.5,1.1
4000,Tennessee,201308,74.7,28,76,-1.3
4100,Texas,201308,83.3,103,81.9,1.4
4200,Utah,201308,71,101,69.4,1.6
4300,Vermont,201308,64.1,74,63.4,0.7
4400,Virginia,201308,71.8,20,73.1,-1.3
4500,Washington,201308,66.2,109,63.5,2.7
4600,West Virginia,201308,69.2,27,70.4,-1.2
4700,Wisconsin,201308,67.6,85,66.4,1.2
4800,Wyoming,201308,66.7,121,63.4,3.3
100,Alabama,201309,75,72,74.7,0.3
200,Arizona,201309,72.4,65,72,0.4
300,Arkansas,201309,75.4,107,72.8,2.6
400,California,201309,69.3,70,68.5,0.8
500,Colorado,201309,60.7,116,57.3,3.4
600,Connecticut,201309,61.4,56,61.5,-0.1
700,Delaware,201309,66.7,39,67.4,-0.7
800,Florida,201309,80,96,79.1,0.9
900,Georgia,201309,74.5,67,74.5,0
1000,Idaho,201309,57.1,101,54.7,2.4
1100,Illinois,201309,68.6,95,66.2,2.4
1200,Indiana,201309,66.9,78,65.7,1.2
1300,Iowa,201309,67,114,63,4
1400,Kansas,201309,72.1,110,68.6,3.5
1500,Kentucky,201309,69.1,73,68.6,0.5
1600,Louisiana,201309,79.9,110,77.2,2.7
1700,Maine,201309,56.7,100,54.9,1.8
1800,Maryland,201309,66,38,67,-1
1900,Massachusetts,201309,60.8,69,60.4,0.4
2000,Michigan,201309,59.5,80,58.5,1
2100,Minnesota,201309,61.5,115,56.8,4.7
2200,Mississippi,201309,77,94,75.1,1.9
2300,Missouri,201309,70.7,95,68.2,2.5
2400,Montana,201309,58.8,117,53.8,5
2500,Nebraska,201309,68,119,62.8,5.2
2600,Nevada,201309,62.5,74,61.7,0.8
2700,New Hampshire,201309,57.4,69,56.5,0.9
2800,New Jersey,201309,64.4,38,65,-0.6
2900,New Mexico,201309,66,96,64.5,1.5
3000,New York,201309,58.3,44,58.9,-0.6
3100,North Carolina,201309,69.4,41,70.2,-0.8
3200,North Dakota,201309,62,119,56.3,5.7
3300,Ohio,201309,64.5,56,64.5,0
3400,Oklahoma,201309,75.8,104,73.1,2.7
3500,Oregon,201309,58.3,78,57.3,1
3600,Pennsylvania,201309,61,41,61.7,-0.7
3700,Rhode Island,201309,62.1,58,61.9,0.2
3800,South Carolina,201309,73.5,58,73.7,-0.2
3900,South Dakota,201309,65.8,119,60.2,5.6
4000,Tennessee,201309,70.7,74,70.2,0.5
4100,Texas,201309,78.2,112,75.9,2.3
4200,Utah,201309,61.4,74,60.6,0.8
4300,Vermont,201309,56.5,65,56,0.5
4400,Virginia,201309,66.3,45,67.1,-0.8
4500,Washington,201309,59.7,103,56.9,2.8
4600,West Virginia,201309,63.9,48,64.4,-0.5
4700,Wisconsin,201309,60.8,98,58,2.8
4800,Wyoming,201309,57.3,113,53.6,3.7
100,Alabama,201310,64.9,80,63.9,1
200,Arizona,201310,58.8,20,61,-2.2
300,Arkansas,201310,61.5,56,61.8,-0.3
400,California,201310,58.5,39,59.5,-1
500,Colorado,201310,44.2,19,46.5,-2.3
600,Connecticut,201310,53.4,101,51,2.4
700,Delaware,201310,59.5,108,56.4,3.1
800,Florida,201310,74,97,72.3,1.7
900,Georgia,201310,65,77,64.2,0.8
1000,Idaho,201310,42.1,29,44.1,-2
1100,Illinois,201310,54.5,57,54.6,-0.1
1200,Indiana,201310,54.3,70,53.9,0.4
1300,Iowa,201310,50.5,49,51.4,-0.9
1400,Kansas,201310,55.2,37,56.5,-1.3
1500,Kentucky,201310,57.6,69,57,0.6
1600,Louisiana,201310,68.6,82,67.4,1.2
1700,Maine,201310,47.3,110,44.3,3
1800,Maryland,201310,58.1,98,55.8,2.3
1900,Massachusetts,201310,51.8,95,50,1.8
2000,Michigan,201310,48.8,83,47.5,1.3
2100,Minnesota,201310,44.9,56,45,-0.1
2200,Mississippi,201310,65.4,79,64.4,1
2300,Missouri,201310,55.9,43,57,-1.1
2400,Montana,201310,40.8,29,43.2,-2.4
2500,Nebraska,201310,48.8,29,50.8,-2
2600,Nevada,201310,48.1,23,50.7,-2.6
2700,New Hampshire,201310,48,100,45.8,2.2
2800,New Jersey,201310,57.1,106,54,3.1
2900,New Mexico,201310,52.6,23,54.1,-1.5
3000,New York,201310,50.8,105,48,2.8
3100,North Carolina,201310,60.7,78,59.6,1.1
3200,North Dakota,201310,41.6,27,44,-2.4
3300,Ohio,201310,54.3,84,52.8,1.5
3400,Oklahoma,201310,60.4,36,61.6,-1.2
3500,Oregon,201310,46.2,24,48.1,-1.9
3600,Pennsylvania,201310,53.4,106,50.6,2.8
3700,Rhode Island,201310,54,99,51.9,2.1
3800,South Carolina,201310,64.2,80,63.2,1
3900,South Dakota,201310,44.3,18,47.8,-3.5
4000,Tennessee,201310,59.5,73,58.8,0.7
4100,Texas,201310,66.7,74,66.1,0.6
4200,Utah,201310,46.4,23,48.9,-2.5
4300,Vermont,201310,47.8,103,45.2,2.6
4400,Virginia,201310,57.6,86,56.2,1.4
4500,Washington,201310,46.1,38,47.2,-1.1
4600,West Virginia,201310,54.7,83,53.3,1.4
4700,Wisconsin,201310,46.7,64,46.8,-0.1
4800,Wyoming,201310,39.3,20,42.5,-3.2
100,Alabama,201311,51.6,36,53.5,-1.9
200,Arizona,201311,51.3,94,49.2,2.1
300,Arkansas,201311,47.5,25,49.9,-2.4
400,California,201311,51.9,106,49.5,2.4
500,Colorado,201311,35.2,86,33.5,1.7
600,Connecticut,201311,39.8,53,40.2,-0.4
700,Delaware,201311,45.1,46,45.7,-0.6
800,Florida,201311,67.1,104,64.3,2.8
900,Georgia,201311,53.2,49,54.2,-1
1000,Idaho,201311,33.8,92,31.6,2.2
1100,Illinois,201311,38.8,35,40.8,-2
1200,Indiana,201311,39.2,33,41.1,-1.9
1300,Iowa,201311,33.9,41,35.7,-1.8
1400,Kansas,201311,41.3,48,42,-0.7
1500,Kentucky,201311,42.8,24,45.3,-2.5
1600,Louisiana,201311,55,33,57.4,-2.4
1700,Maine,201311,32.3,60,32.3,0
1800,Maryland,201311,43.3,33,44.8,-1.5
1900,Massachusetts,201311,38.8,52,39.2,-0.4
2000,Michigan,201311,34.2,51,34.6,-0.4
2100,Minnesota,201311,27.6,54,27.9,-0.3
2200,Mississippi,201311,51.1,26,53.9,-2.8
2300,Missouri,201311,41.8,38,43.6,-1.8
2400,Montana,201311,30.4,73,29.5,0.9
2500,Nebraska,201311,36,57,35.9,0.1
2600,Nevada,201311,41.5,93,38.9,2.6
2700,New Hampshire,201311,33.2,44,34.1,-0.9
2800,New Jersey,201311,42.9,55,43.1,-0.2
2900,New Mexico,201311,42.7,66,42.1,0.6
3000,New York,201311,34.4,29,36.3,-1.9
3100,North Carolina,201311,47.8,38,49.3,-1.5
3200,North Dakota,201311,26.2,54,26.4,-0.2
3300,Ohio,201311,39,34,40.8,-1.8
3400,Oklahoma,201311,46.6,38,48.4,-1.8
3500,Oregon,201311,39.4,90,37.7,1.7
3600,Pennsylvania,201311,37.4,28,39.3,-1.9
3700,Rhode Island,201311,41.3,58,41.5,-0.2
3800,South Carolina,201311,51.5,41,53.1,-1.6
3900,South Dakota,201311,32.1,59,31.7,0.4
4000,Tennessee,201311,44.8,23,47.4,-2.6
4100,Texas,201311,52.9,37,54.6,-1.7
4200,Utah,201311,38,89,36,2
4300,Vermont,201311,31.8,37,33.2,-1.4
4400,Virginia,201311,43.7,34,45.5,-1.8
4500,Washington,201311,36.7,66,36.6,0.1
4600,West Virginia,201311,39.9,30,42.1,-2.2
4700,Wisconsin,201311,30.8,44,31.6,-0.8
4800,Wyoming,201311,31.3,83,29,2.3
100,Alabama,201312,47.9,82,46.4,1.5
200,Arizona,201312,41.5,53,41.5,0
300,Arkansas,201312,40.1,37,41.5,-1.4
400,California,201312,44.1,81,43.1,1
500,Colorado,201312,23.7,38,25.2,-1.5
600,Connecticut,201312,31,73,29.2,1.8
700,Delaware,201312,40.4,103,36.2,4.2
800,Florida,201312,64.7,120,58.8,5.9
900,Georgia,201312,51.2,102,47.1,4.1
1000,Idaho,201312,21.1,26,23.9,-2.8
1100,Illinois,201312,26.2,28,29.4,-3.2
1200,Indiana,201312,29.4,43,30.3,-0.9
1300,Iowa,201312,17.4,18,22.7,-5.3
1400,Kansas,201312,29.2,26,31.5,-2.3
1500,Kentucky,201312,37.4,76,36.2,1.2
1600,Louisiana,201312,49.6,39,50.9,-1.3
1700,Maine,201312,17,38,18.7,-1.7
1800,Maryland,201312,38.6,99,35.3,3.3
1900,Massachusetts,201312,29.4,65,28.1,1.3
2000,Michigan,201312,19.3,17,23.3,-4
2100,Minnesota,201312,5,10,12.9,-7.9
2200,Mississippi,201312,46.7,60,46.8,-0.1
2300,Missouri,201312,30.3,29,33,-2.7
2400,Montana,201312,16.4,29,20.6,-4.2
2500,Nebraska,201312,22.8,28,25.3,-2.5
2600,Nevada,201312,28.4,25,31.2,-2.8
2700,New Hampshire,201312,22.2,56,21.7,0.5
2800,New Jersey,201312,36,92,33,3
2900,New Mexico,201312,34.5,56,34.3,0.2
3000,New York,201312,25.4,60,24.5,0.9
3100,North Carolina,201312,45.4,105,41.5,3.9
3200,North Dakota,201312,5,12,12.7,-7.7
3300,Ohio,201312,32,70,30.4,1.6
3400,Oklahoma,201312,35.2,15,38.9,-3.7
3500,Oregon,201312,29.7,28,31.8,-2.1
3600,Pennsylvania,201312,30.8,75,28.9,1.9
3700,Rhode Island,201312,33,76,31,2
3800,South Carolina,201312,49.9,106,45.6,4.3
3900,South Dakota,201312,13.5,16,19.7,-6.2
4000,Tennessee,201312,40.4,79,39.2,1.2
4100,Texas,201312,44.8,28,46.9,-2.1
4200,Utah,201312,23.1,21,27,-3.9
4300,Vermont,201312,21.4,60,20.2,1.2
4400,Virginia,201312,40.3,101,36.8,3.5
4500,Washington,201312,28.2,28,30.6,-2.4
4600,West Virginia,201312,36,96,33.1,2.9
4700,Wisconsin,201312,11.9,14,18.1,-6.2
4800,Wyoming,201312,18.1,31,20.6,-2.5
100,Alabama,201401,37.3,5,45.1,-7.8
200,Arizona,201401,46.5,122,40.7,5.8
300,Arkansas,201401,35.2,17,39.3,-4.1
400,California,201401,50.1,125,42.3,7.8
500,Colorado,201401,26.4,93,23.7,2.7
600,Connecticut,201401,23.6,38,25.4,-1.8
700,Delaware,201401,30,26,33.3,-3.3
800,Florida,201401,54.5,23,57.8,-3.3
900,Georgia,201401,40,6,46.1,-6.1
1000,Idaho,201401,27.7,112,22,5.7
1100,Illinois,201401,19.3,16,25.3,-6
1200,Indiana,201401,19.4,10,26.5,-7.1
1300,Iowa,201401,14.2,29,17.7,-3.5
1400,Kansas,201401,29.6,62,28.6,1
1500,Kentucky,201401,26.8,12,33.6,-6.8
1600,Louisiana,201401,43.4,9,49.3,-5.9
1700,Maine,201401,14.2,76,13.2,1
1800,Maryland,201401,27.8,16,32.4,-4.6
1900,Massachusetts,201401,23,42,24.1,-1.1
2000,Michigan,201401,12.3,10,18.1,-5.8
2100,Minnesota,201401,2.3,33,6.5,-4.2
2200,Mississippi,201401,38.5,8,45.1,-6.6
2300,Missouri,201401,25.8,22,29.4,-3.6
2400,Montana,201401,24.5,107,16.7,7.8
2500,Nebraska,201401,25.4,82,22.1,3.3
2600,Nevada,201401,37.1,120,29.9,7.2
2700,New Hampshire,201401,16.5,51,17.1,-0.6
2800,New Jersey,201401,26,22,29.6,-3.6
2900,New Mexico,201401,36.4,95,33.6,2.8
3000,New York,201401,16.9,30,19.8,-2.9
3100,North Carolina,201401,35.3,16,40,-4.7
3200,North Dakota,201401,8.5,68,6.4,2.1
3300,Ohio,201401,19.8,11,26.9,-7.1
3400,Oklahoma,201401,36,50,36.5,-0.5
3500,Oregon,201401,36.7,119,30.2,6.5
3600,Pennsylvania,201401,19.6,14,25.3,-5.7
3700,Rhode Island,201401,26.1,46,27.2,-1.1
3800,South Carolina,201401,39.7,14,44.6,-4.9
3900,South Dakota,201401,18.3,78,15,3.3
4000,Tennessee,201401,30,9,37.2,-7.2
4100,Texas,201401,44.5,45,45.4,-0.9
4200,Utah,201401,30.4,106,25.3,5.1
4300,Vermont,201401,14.6,48,15.3,-0.7
4400,Virginia,201401,29.4,10,34.8,-5.4
4500,Washington,201401,34.1,110,28.4,5.7
4600,West Virginia,201401,23.5,8,30.5,-7
4700,Wisconsin,201401,6,14,12.4,-6.4
4800,Wyoming,201401,23.3,105,18.4,4.9
100,Alabama,201402,47.3,53,48,-0.7
200,Arizona,201402,50,120,44.7,5.3
300,Arkansas,201402,38.8,20,43.1,-4.3
400,California,201402,49.8,118,45.3,4.5
500,Colorado,201402,27.6,62,27.4,0.2
600,Connecticut,201402,25,41,26.3,-1.3
700,Delaware,201402,33.9,51,34.4,-0.5
800,Florida,201402,62.8,102,59.4,3.4
900,Georgia,201402,49.8,75,48.6,1.2
1000,Idaho,201402,28,80,26.4,1.6
1100,Illinois,201402,19.4,8,29.2,-9.8
1200,Indiana,201402,22,14,29.4,-7.4
1300,Iowa,201402,13.2,7,22.7,-9.5
1400,Kansas,201402,27.8,15,33.6,-5.8
1500,Kentucky,201402,33.2,29,36.5,-3.3
1600,Louisiana,201402,50.2,36,52.4,-2.2
1700,Maine,201402,15.7,65,14.9,0.8
1800,Maryland,201402,32.8,46,33.8,-1
1900,Massachusetts,201402,24.1,43,25,-0.9
2000,Michigan,201402,12.7,15,19.1,-6.4
2100,Minnesota,201402,3.8,11,12.1,-8.3
2200,Mississippi,201402,46.3,40,48.3,-2
2300,Missouri,201402,26.5,13,33.8,-7.3
2400,Montana,201402,14.7,21,21.3,-6.6
2500,Nebraska,201402,20.8,19,26.7,-5.9
2600,Nevada,201402,39.2,114,34.1,5.1
2700,New Hampshire,201402,18.1,51,18.5,-0.4
2800,New Jersey,201402,29.5,45,30.6,-1.1
2900,New Mexico,201402,41.9,113,37.8,4.1
3000,New York,201402,18.8,42,20.7,-1.9
3100,North Carolina,201402,43,69,41.9,1.1
3200,North Dakota,201402,5.6,21,11.9,-6.3
3300,Ohio,201402,23.4,19,29,-5.6
3400,Oklahoma,201402,36.1,15,41.2,-5.1
3500,Oregon,201402,35.3,80,34.1,1.2
3600,Pennsylvania,201402,22.8,23,26.5,-3.7
3700,Rhode Island,201402,27.2,47,27.8,-0.6
3800,South Carolina,201402,48.2,78,46.8,1.4
3900,South Dakota,201402,13.9,23,19.9,-6
4000,Tennessee,201402,38.3,40,40.1,-1.8
4100,Texas,201402,48.4,46,49.4,-1
4200,Utah,201402,35.7,114,30.3,5.4
4300,Vermont,201402,16.6,58,16.5,0.1
4400,Virginia,201402,37,61,36.7,0.3
4500,Washington,201402,29.8,19,33.1,-3.3
4600,West Virginia,201402,30.9,41,32.7,-1.8
4700,Wisconsin,201402,7.3,6,16.4,-9.1
4800,Wyoming,201402,20,39,22.3,-2.3
100,Alabama,201403,52.3,30,55.1,-2.8
200,Arizona,201403,53.9,112,49.5,4.4
300,Arkansas,201403,46.5,13,51.3,-4.8
400,California,201403,53.5,116,48.8,4.7
500,Colorado,201403,36.3,88,33.7,2.6
600,Connecticut,201403,30.6,9,35.4,-4.8
700,Delaware,201403,39.6,26,42.7,-3.1
800,Florida,201403,63.5,48,64,-0.5
900,Georgia,201403,52.9,29,55.4,-2.5
1000,Idaho,201403,36.2,102,32.6,3.6
1100,Illinois,201403,34.4,15,39.8,-5.4
1200,Indiana,201403,34.1,13,39.5,-5.4
1300,Iowa,201403,29.7,19,34.6,-4.9
1400,Kansas,201403,40.6,38,42.4,-1.8
1500,Kentucky,201403,41.5,25,45.4,-3.9
1600,Louisiana,201403,55,15,59,-4
1700,Maine,201403,18.1,2,25.9,-7.8
1800,Maryland,201403,38.2,14,42.5,-4.3
1900,Massachusetts,201403,29.1,8,34.2,-5.1
2000,Michigan,201403,21,5,29,-8
2100,Minnesota,201403,19.6,20,25.3,-5.7
2200,Mississippi,201403,51.6,21,55.6,-4
2300,Missouri,201403,39.5,25,43.6,-4.1
2400,Montana,201403,29.4,57,29.4,0
2500,Nebraska,201403,35.4,54,35.8,-0.4
2600,Nevada,201403,43.4,105,39.5,3.9
2700,New Hampshire,201403,21.6,2,28.8,-7.2
2800,New Jersey,201403,35.4,18,39.3,-3.9
2900,New Mexico,201403,46,96,43.5,2.5
3000,New York,201403,23.6,5,30.6,-7
3100,North Carolina,201403,45.5,15,49.3,-3.8
3200,North Dakota,201403,22.7,50,24.8,-2.1
3300,Ohio,201403,33.6,17,38.5,-4.9
3400,Oklahoma,201403,46.3,22,49.3,-3
3500,Oregon,201403,41.8,109,38.3,3.5
3600,Pennsylvania,201403,30.3,10,35.8,-5.5
3700,Rhode Island,201403,32.8,18,36.1,-3.3
3800,South Carolina,201403,50,14,53.8,-3.8
3900,South Dakota,201403,29.4,48,30.8,-1.4
4000,Tennessee,201403,45,25,48.4,-3.4
4100,Texas,201403,54.8,34,56.3,-1.5
4200,Utah,201403,41,104,37.3,3.7
4300,Vermont,201403,18.6,1,27.2,-8.6
4400,Virginia,201403,40.7,15,44.7,-4
4500,Washington,201403,40.1,93,38.6,1.5
4600,West Virginia,201403,37.1,19,41.1,-4
4700,Wisconsin,201403,21.4,8,28.3,-6.9
4800,Wyoming,201403,32.3,92,29.1,3.2
100,Alabama,201404,62.4,55,62.8,-0.4
200,Arizona,201404,59.1,97,56.7,2.4
300,Arkansas,201404,59.6,43,60.5,-0.9
400,California,201404,57.7,110,54,3.7
500,Colorado,201404,43.3,68,42.5,0.8
600,Connecticut,201404,46.7,71,46,0.7
700,Delaware,201404,52.9,74,52,0.9
800,Florida,201404,70.5,93,69.3,1.2
900,Georgia,201404,63.1,61,63,0.1
1000,Idaho,201404,41.6,71,41,0.6
1100,Illinois,201404,52.4,71,51.5,0.9
1200,Indiana,201404,52.4,83,50.6,1.8
1300,Iowa,201404,47.5,48,48.1,-0.6
1400,Kansas,201404,54,72,53.5,0.5
1500,Kentucky,201404,57.4,86,55.2,2.2
1600,Louisiana,201404,65.5,48,66.3,-0.8
1700,Maine,201404,38.7,68,38.3,0.4
1800,Maryland,201404,52.7,68,52.1,0.6
1900,Massachusetts,201404,45.9,78,44.7,1.2
2000,Michigan,201404,41.2,48,41.9,-0.7
2100,Minnesota,201404,38.4,21,41.3,-2.9
2200,Mississippi,201404,62.7,48,63.6,-0.9
2300,Missouri,201404,55.1,70,54.5,0.6
2400,Montana,201404,41,68,40.7,0.3
2500,Nebraska,201404,48.3,68,47.7,0.6
2600,Nevada,201404,49,93,46.6,2.4
2700,New Hampshire,201404,41.6,69,40.7,0.9
2800,New Jersey,201404,50.3,75,49.3,1
2900,New Mexico,201404,52.3,78,51.4,0.9
3000,New York,201404,43.5,67,42.8,0.7
3100,North Carolina,201404,59.2,87,57.8,1.4
3200,North Dakota,201404,38.2,26,41.2,-3
3300,Ohio,201404,51.4,89,49.2,2.2
3400,Oklahoma,201404,59.4,61,59.4,0
3500,Oregon,201404,45.8,97,43.9,1.9
3600,Pennsylvania,201404,47.7,74,46.8,0.9
3700,Rhode Island,201404,47,80,45.7,1.3
3800,South Carolina,201404,63.3,87,61.9,1.4
3900,South Dakota,201404,43.4,42,44.7,-1.3
4000,Tennessee,201404,58.6,78,57.6,1
4100,Texas,201404,65.4,84,64.8,0.6
4200,Utah,201404,46.7,80,45.5,1.2
4300,Vermont,201404,40.5,68,39.9,0.6
4400,Virginia,201404,55,76,54,1
4500,Washington,201404,45.8,77,45.1,0.7
4600,West Virginia,201404,53.1,91,50.9,2.2
4700,Wisconsin,201404,39.7,24,42.6,-2.9
4800,Wyoming,201404,39.6,72,38.8,0.8
100,Alabama,201405,70.2,51,70.7,-0.5
200,Arizona,201405,66.8,88,65,1.8
300,Arkansas,201405,68.1,47,68.7,-0.6
400,California,201405,64.6,117,60.7,3.9
500,Colorado,201405,52.4,70,51.8,0.6
600,Connecticut,201405,58.3,84,56.8,1.5
700,Delaware,201405,64.9,108,62.1,2.8
800,Florida,201405,76,88,75.1,0.9
900,Georgia,201405,71.2,68,71,0.2
1000,Idaho,201405,51.6,100,49.3,2.3
1100,Illinois,201405,63.7,81,62.1,1.6
1200,Indiana,201405,62.9,81,61.3,1.6
1300,Iowa,201405,60,71,59.8,0.2
1400,Kansas,201405,64.7,82,63.4,1.3
1500,Kentucky,201405,66.1,86,64.4,1.7
1600,Louisiana,201405,71.8,20,73.4,-1.6
1700,Maine,201405,51.7,85,50.5,1.2
1800,Maryland,201405,64.2,90,62.3,1.9
1900,Massachusetts,201405,57.2,84,55.7,1.5
2000,Michigan,201405,54.6,77,53.6,1
2100,Minnesota,201405,54.3,67,54.2,0.1
2200,Mississippi,201405,70.8,53,71.3,-0.5
2300,Missouri,201405,65.3,78,64.2,1.1
2400,Montana,201405,51.1,83,50.2,0.9
2500,Nebraska,201405,58.5,69,58.4,0.1
2600,Nevada,201405,57.4,94,55,2.4
2700,New Hampshire,201405,54,82,52.6,1.4
2800,New Jersey,201405,62,98,59.8,2.2
2900,New Mexico,201405,60.1,58,60.2,-0.1
3000,New York,201405,56.7,93,54.5,2.2
3100,North Carolina,201405,68.5,100,66.4,2.1
3200,North Dakota,201405,53.7,68,53.7,0
3300,Ohio,201405,61.7,82,60,1.7
3400,Oklahoma,201405,68.9,85,68,0.9
3500,Oregon,201405,53.3,106,50.5,2.8
3600,Pennsylvania,201405,59,82,57.6,1.4
3700,Rhode Island,201405,58,95,56.1,1.9
3800,South Carolina,201405,71.7,89,70.3,1.4
3900,South Dakota,201405,55.6,56,56,-0.4
4000,Tennessee,201405,67.3,81,66.1,1.2
4100,Texas,201405,72,49,72.5,-0.5
4200,Utah,201405,56.5,88,54.7,1.8
4300,Vermont,201405,53.6,82,52.2,1.4
4400,Virginia,201405,65.2,98,63.2,2
4500,Washington,201405,54.3,101,51.8,2.5
4600,West Virginia,201405,61.7,81,60.5,1.2
4700,Wisconsin,201405,55.3,72,54.6,0.7
4800,Wyoming,201405,50.1,90,48.4,1.7
100,Alabama,201406,77.9,71,77.5,0.4
200,Arizona,201406,77.7,105,74.4,3.3
300,Arkansas,201406,76.7,70,76.5,0.2
400,California,201406,71.9,112,68.3,3.6
500,Colorado,201406,62.5,82,61.2,1.3
600,Connecticut,201406,66.8,91,65.4,1.4
700,Delaware,201406,72.8,100,70.7,2.1
800,Florida,201406,80.3,87,79.5,0.8
900,Georgia,201406,78.3,85,77.4,0.9
1000,Idaho,201406,56.7,59,56.7,0
1100,Illinois,201406,73,92,71.4,1.6
1200,Indiana,201406,72.6,99,70.5,2.1
1300,Iowa,201406,70.2,81,69.1,1.1
1400,Kansas,201406,73.6,62,73.4,0.2
1500,Kentucky,201406,74.1,89,72.6,1.5
1600,Louisiana,201406,79.8,54,79.8,0
1700,Maine,201406,61.6,106,59.8,1.8
1800,Maryland,201406,72.3,91,70.6,1.7
1900,Massachusetts,201406,65.9,96,64.4,1.5
2000,Michigan,201406,65.2,92,63.3,1.9
2100,Minnesota,201406,65,86,63.7,1.3
2200,Mississippi,201406,78.6,75,78.3,0.3
2300,Missouri,201406,73.7,78,73,0.7
2400,Montana,201406,56.5,31,58.3,-1.8
2500,Nebraska,201406,68.1,59,68.3,-0.2
2600,Nevada,201406,66.7,96,63.9,2.8
2700,New Hampshire,201406,62.8,95,61.5,1.3
2800,New Jersey,201406,70.6,103,68.5,2.1
